Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.01    0.01 1000000/1000000     main [1]
[43]     1.8    0.01    0.01 1000000         common::Point& std::deque<common::Point, std::allocator<common::Point> >::emplace_back<double, double>(double&&, double&&) [43]
                0.00    0.01 1000000/1000000     std::deque<common::Point, std::allocator<common::Point> >::back() [68]
                0.00    0.00   31250/31250       void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<double, double>(double&&, double&&) [87]
                0.00    0.00 5875000/6062500     double&& std::forward<double>(std::remove_reference<double>::type&) [129]
                0.00    0.00  968750/4000000     operator new(unsigned long, void*) [132]
                0.00    0.00  968750/1000000     common::Point::Point(double, double) [137]
-----------------------------------------------
                0.00    0.00  103905/3981077     void std::__move_median_to_first<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [84]
                0.00    0.02 3877172/3981077     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [7]
[44]     1.8    0.00    0.02 3981077         void std::iter_swap<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [44]
                0.01    0.00 3981077/3981077     std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<common::Point> >, std::is_move_constructible<common::Point>, std::is_move_assignable<common::Point> >::value, void>::type std::swap<common::Point>(common::Point&, common::Point&) [49]
                0.01    0.00 7962154/71434849     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator*() const [23]
-----------------------------------------------
                0.01    0.01   90044/90044       std::deque<common::Point, std::allocator<common::Point> >::push_back(common::Point const&) [30]
[45]     1.7    0.01    0.01   90044         void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<common::Point const&>(common::Point const&) [45]
                0.00    0.01   90044/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_node() [52]
                0.00    0.00   90044/4121246     std::deque<common::Point, std::allocator<common::Point> >::size() const [28]
                0.00    0.00  270132/5090045     common::Point const& std::forward<common::Point const&>(std::remove_reference<common::Point const&>::type&) [57]
                0.00    0.00   90044/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_M_set_node(common::Point**) [47]
                0.00    0.00   90044/121294      std::deque<common::Point, std::allocator<common::Point> >::_M_reserve_map_at_back(unsigned long) [101]
                0.00    0.00   90044/121295      std::deque<common::Point, std::allocator<common::Point> >::max_size() const [142]
                0.00    0.00   90044/4000000     operator new(unsigned long, void*) [132]
-----------------------------------------------
                0.00    0.00 1000000/18357157     std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::operator*() const [85]
                0.00    0.00 1000000/18357157     std::deque<common::Point, std::allocator<common::Point> >::back() [68]
                0.00    0.00 1000000/18357157     std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::operator++() [70]
                0.00    0.00 1999999/18357157     std::deque<common::Point, std::allocator<common::Point> >::insert(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, common::Point const&) [18]
                0.00    0.00 3696003/18357157     void std::__unguarded_linear_insert<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter) [26]
                0.01    0.00 9661155/18357157     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [7]
[46]     1.7    0.01    0.00 18357157         std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator--() [46]
                0.00    0.00  601017/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_M_set_node(common::Point**) [47]
-----------------------------------------------
                0.00    0.00       1/3870777     void std::deque<common::Point, std::allocator<common::Point> >::_M_push_front_aux<common::Point const&>(common::Point const&) [103]
                0.00    0.00       8/3870777     std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_initialize_map(unsigned long) [88]
                0.00    0.00      26/3870777     std::deque<common::Point, std::allocator<common::Point> >::_M_reallocate_map(unsigned long, bool) [102]
                0.00    0.00   31250/3870777     void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<double, double>(double&&, double&&) [87]
                0.00    0.00   90043/3870777     std::deque<common::Point, std::allocator<common::Point> >::_M_pop_back_aux() [69]
                0.00    0.00   90044/3870777     void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<common::Point const&>(common::Point const&) [45]
                0.00    0.00  501324/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator++() [27]
                0.00    0.00  601017/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator--() [46]
                0.01    0.00 2557064/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator+=(long) [16]
[47]     1.6    0.01    0.01 3870777         std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_M_set_node(common::Point**) [47]
                0.00    0.01 3870777/29345765     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_S_buffer_size() [22]
-----------------------------------------------
                0.01    0.01 1999964/1999964     std::deque<common::Point, std::allocator<common::Point> >::_M_erase(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [11]
[48]     1.5    0.01    0.01 1999964         std::deque<common::Point, std::allocator<common::Point> >::pop_back() [48]
                0.00    0.01   90043/90043       std::deque<common::Point, std::allocator<common::Point> >::_M_pop_back_aux() [69]
                0.00    0.00 1909921/1999970     std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_Tp_allocator() [136]
-----------------------------------------------
                0.01    0.00 3981077/3981077     void std::iter_swap<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [44]
[49]     1.3    0.01    0.00 3981077         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<common::Point> >, std::is_move_constructible<common::Point>, std::is_move_assignable<common::Point> >::value, void>::type std::swap<common::Point>(common::Point&, common::Point&) [49]
                0.00    0.00 11943231/16639236     std::remove_reference<common::Point&>::type&& std::move<common::Point&>(common::Point&) [72]
-----------------------------------------------
                0.01    0.00 1000000/1000000     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [34]
[50]     1.1    0.01    0.00 1000000         void std::_Construct<common::Point, common::Point const&>(common::Point*, common::Point const&) [50]
                0.00    0.00 1000000/5090045     common::Point const& std::forward<common::Point const&>(std::remove_reference<common::Point const&>::type&) [57]
                0.00    0.00 1000000/4000000     operator new(unsigned long, void*) [132]
-----------------------------------------------
                0.00    0.01 3696003/3696003     void std::__unguarded_linear_insert<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter) [26]
[51]     1.1    0.00    0.01 3696003         bool __gnu_cxx::__ops::_Val_less_iter::operator()<common::Point, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(common::Point&, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) const [51]
                0.01    0.00 3696003/23888386     common::Point::operator<(common::Point const&) const [17]
                0.00    0.00 3696003/71434849     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator*() const [23]
-----------------------------------------------
                0.00    0.00       1/152549      void std::deque<common::Point, std::allocator<common::Point> >::_M_push_front_aux<common::Point const&>(common::Point const&) [103]
                0.00    0.00   31250/152549      void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<double, double>(double&&, double&&) [87]
                0.00    0.00   31254/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_create_nodes(common::Point**, common::Point**) [89]
                0.00    0.01   90044/152549      void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<common::Point const&>(common::Point const&) [45]
[52]     1.0    0.00    0.01  152549         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_node() [52]
                0.01    0.00  152549/152549      std::__new_allocator<common::Point>::allocate(unsigned long, void const*) [63]
                0.00    0.00  152549/29682128     std::__deque_buf_size(unsigned long) [25]
-----------------------------------------------
                0.00    0.00   62506/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_destroy_nodes(common::Point**, common::Point**) [80]
                0.01    0.00   90043/152549      std::deque<common::Point, std::allocator<common::Point> >::_M_pop_back_aux() [69]
[53]     1.0    0.01    0.00  152549         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_node(common::Point*) [53]
                0.00    0.00  152549/29682128     std::__deque_buf_size(unsigned long) [25]
                0.00    0.00  152549/152549      std::__new_allocator<common::Point>::deallocate(common::Point*, unsigned long) [140]
-----------------------------------------------
                0.00    0.01       1/1           void std::__final_insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [20]
[54]     0.9    0.00    0.01       1         void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [54]
                0.00    0.01       2/2           std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::move_backward<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [55]
                0.00    0.00      13/999997      void std::__unguarded_linear_insert<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter) [26]
                0.00    0.00      15/20192383     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) const [10]
                0.00    0.00      47/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
                0.00    0.00       3/2311684     std::operator+(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, long) [38]
                0.00    0.00      15/15163982     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator++() [27]
                0.00    0.00      16/3999967     std::operator!=(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [66]
                0.00    0.00       4/71434849     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator*() const [23]
                0.00    0.00       4/16639236     std::remove_reference<common::Point&>::type&& std::move<common::Point&>(common::Point&) [72]
                0.00    0.00       1/4999969     std::operator==(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [73]
                0.00    0.00      13/999997      __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [139]
-----------------------------------------------
                0.00    0.01       2/2           void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [54]
[55]     0.9    0.00    0.01       2         std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::move_backward<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [55]
                0.01    0.00       4/4           std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__miter_base<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [56]
                0.00    0.00       2/2           std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__copy_move_backward_a<true, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [104]
                0.00    0.00       6/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
-----------------------------------------------
                0.01    0.00       4/4           std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::move_backward<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [55]
[56]     0.9    0.01    0.00       4         std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__miter_base<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [56]
                0.00    0.00       4/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
-----------------------------------------------
                0.00    0.00       3/5090045     void std::deque<common::Point, std::allocator<common::Point> >::_M_push_front_aux<common::Point const&>(common::Point const&) [103]
                0.00    0.00  270132/5090045     void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<common::Point const&>(common::Point const&) [45]
                0.00    0.00 1000000/5090045     void std::_Construct<common::Point, common::Point const&>(common::Point*, common::Point const&) [50]
                0.01    0.00 3819910/5090045     std::deque<common::Point, std::allocator<common::Point> >::push_back(common::Point const&) [30]
[57]     0.9    0.01    0.00 5090045         common::Point const& std::forward<common::Point const&>(std::remove_reference<common::Point const&>::type&) [57]
-----------------------------------------------
                0.01    0.00 4000000/4000000     double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [13]
[58]     0.9    0.01    0.00 4000000         std::uniform_real_distribution<double>::param_type::a() const [58]
-----------------------------------------------
                0.01    0.00 3999958/3999958     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[59]     0.9    0.01    0.00 3999958         common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >)::{lambda(common::Point const&, common::Point const&, common::Point const&)#1}::operator()(common::Point const&, common::Point const&, common::Point const&) const [59]
-----------------------------------------------
                0.01    0.00 1000037/1000037     std::operator!=(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [61]
[60]     0.9    0.01    0.00 1000037         std::operator==(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [60]
-----------------------------------------------
                0.00    0.00      36/1000037     double common::compute_area<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> > const&) [42]
                0.00    0.01 1000001/1000037     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [34]
[61]     0.9    0.00    0.01 1000037         std::operator!=(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [61]
                0.01    0.00 1000037/1000037     std::operator==(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [60]
-----------------------------------------------
                0.01    0.00 1000000/1000000     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [34]
[62]     0.9    0.01    0.00 1000000         std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator*() const [62]
-----------------------------------------------
                0.01    0.00  152549/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_node() [52]
[63]     0.9    0.01    0.00  152549         std::__new_allocator<common::Point>::allocate(unsigned long, void const*) [63]
-----------------------------------------------
                0.00    0.01 1000001/1000001     bool std::operator!=<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [65]
[64]     0.9    0.00    0.01 1000001         bool std::operator==<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [64]
                0.01    0.00 2000002/2000002     std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::base() const [67]
                0.00    0.00 1000001/4999969     std::operator==(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [73]
-----------------------------------------------
                0.00    0.01 1000001/1000001     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[65]     0.9    0.00    0.01 1000001         bool std::operator!=<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [65]
                0.00    0.01 1000001/1000001     bool std::operator==<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [64]
-----------------------------------------------
                0.00    0.00       1/3999967     void std::__sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [4]
                0.00    0.00      16/3999967     void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [54]
                0.00    0.00  999985/3999967     void std::__unguarded_insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [24]
                0.00    0.00 1000001/3999967     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
                0.00    0.00 1999964/3999967     std::deque<common::Point, std::allocator<common::Point> >::_M_erase(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [11]
[66]     0.8    0.01    0.00 3999967         std::operator!=(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [66]
                0.00    0.00 3999967/4999969     std::operator==(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [73]
-----------------------------------------------
                0.01    0.00 2000002/2000002     bool std::operator==<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [64]
[67]     0.8    0.01    0.00 2000002         std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::base() const [67]
                0.00    0.00 2000002/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [8]
-----------------------------------------------
                0.00    0.01 1000000/1000000     common::Point& std::deque<common::Point, std::allocator<common::Point> >::emplace_back<double, double>(double&&, double&&) [43]
[68]     0.6    0.00    0.01 1000000         std::deque<common::Point, std::allocator<common::Point> >::back() [68]
                0.00    0.00 1000000/10999911     std::deque<common::Point, std::allocator<common::Point> >::end() [19]
                0.00    0.00 1000000/18357157     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator--() [46]
                0.00    0.00 1000000/71434849     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator*() const [23]
-----------------------------------------------
                0.00    0.01   90043/90043       std::deque<common::Point, std::allocator<common::Point> >::pop_back() [48]
[69]     0.6    0.00    0.01   90043         std::deque<common::Point, std::allocator<common::Point> >::_M_pop_back_aux() [69]
                0.01    0.00   90043/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_node(common::Point*) [53]
                0.00    0.00   90043/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_M_set_node(common::Point**) [47]
                0.00    0.00   90043/1999970     std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_Tp_allocator() [136]
-----------------------------------------------
                0.01    0.00 1000000/1000000     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[70]     0.6    0.01    0.00 1000000         std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::operator++() [70]
                0.00    0.00 1000000/18357157     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator--() [46]
-----------------------------------------------
                0.01    0.00       1/1           std::deque<common::Point, std::allocator<common::Point> >::insert(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, common::Point const&) [18]
[71]     0.5    0.01    0.00       1         std::deque<common::Point, std::allocator<common::Point> >::push_front(common::Point const&) [71]
                0.00    0.00       1/1           void std::deque<common::Point, std::allocator<common::Point> >::_M_push_front_aux<common::Point const&>(common::Point const&) [103]
-----------------------------------------------
                0.00    0.00       1/16639236     void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<common::Point, common::Point>(common::Point*, common::Point*) [122]
                0.00    0.00       4/16639236     void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [54]
                0.00    0.00 4696000/16639236     void std::__unguarded_linear_insert<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter) [26]
                0.00    0.00 11943231/16639236     std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<common::Point> >, std::is_move_constructible<common::Point>, std::is_move_assignable<common::Point> >::value, void>::type std::swap<common::Point>(common::Point&, common::Point&) [49]
[72]     0.5    0.01    0.00 16639236         std::remove_reference<common::Point&>::type&& std::move<common::Point&>(common::Point&) [72]
-----------------------------------------------
                0.00    0.00       1/4999969     void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [54]
                0.00    0.00 1000001/4999969     bool std::operator==<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [64]
                0.00    0.00 3999967/4999969     std::operator!=(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [66]
[73]     0.5    0.01    0.00 4999969         std::operator==(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [73]
-----------------------------------------------
