Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       4/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::~_Deque_base() [81]
                0.00    0.00       4/1999970     std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_Tp_allocator() [58]
                0.00    0.00       4/10999911     std::deque<common::Point, std::allocator<common::Point> >::end() [37]
                0.00    0.00       4/5999916     std::deque<common::Point, std::allocator<common::Point> >::begin() [49]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[54]     0.6    0.01    0.00       2         std::deque<common::Point, std::allocator<common::Point> >::deque() [54]
                0.00    0.00       2/2           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_base() [87]
-----------------------------------------------
                0.01    0.00       1/1           std::deque<common::Point, std::allocator<common::Point> >::insert(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, common::Point const&) [35]
[55]     0.6    0.01    0.00       1         std::deque<common::Point, std::allocator<common::Point> >::push_front(common::Point const&) [55]
                0.00    0.00       1/1           void std::deque<common::Point, std::allocator<common::Point> >::_M_push_front_aux<common::Point const&>(common::Point const&) [101]
-----------------------------------------------
                0.01    0.00 4000000/4000000     double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [11]
[56]     0.6    0.01    0.00 4000000         std::log(long double) [56]
-----------------------------------------------
                0.00    0.00       1/3999967     void std::__sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [4]
                0.00    0.00      16/3999967     void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [91]
                0.00    0.00  999985/3999967     void std::__unguarded_insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [20]
                0.00    0.00 1000001/3999967     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
                0.00    0.00 1999964/3999967     std::deque<common::Point, std::allocator<common::Point> >::_M_erase(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [16]
[57]     0.6    0.01    0.00 3999967         std::operator!=(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [57]
                0.00    0.00 3999967/4999969     std::operator==(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [124]
-----------------------------------------------
                0.00    0.00       1/1999970     std::deque<common::Point, std::allocator<common::Point> >::deque(std::deque<common::Point, std::allocator<common::Point> > const&) [25]
                0.00    0.00       1/1999970     std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_base(std::_Deque_base<common::Point, std::allocator<common::Point> >&&) [88]
                0.00    0.00       4/1999970     std::deque<common::Point, std::allocator<common::Point> >::~deque() [53]
                0.00    0.00   90043/1999970     std::deque<common::Point, std::allocator<common::Point> >::_M_pop_back_aux() [76]
                0.00    0.00 1909921/1999970     std::deque<common::Point, std::allocator<common::Point> >::pop_back() [36]
[58]     0.6    0.01    0.00 1999970         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_Tp_allocator() [58]
-----------------------------------------------
                0.01    0.00       4/4           std::deque<common::Point, std::allocator<common::Point> >::~deque() [53]
[59]     0.6    0.01    0.00       4         std::deque<common::Point, std::allocator<common::Point> >::_M_destroy_data(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::allocator<common::Point> const&) [59]
-----------------------------------------------
                                                 <spontaneous>
[60]     0.6    0.01    0.00                 std::deque<common::Point, std::allocator<common::Point> >::front() [60]
-----------------------------------------------
                0.00    0.00 1000000/1000000     main [1]
[61]     0.4    0.00    0.00 1000000         common::Point& std::deque<common::Point, std::allocator<common::Point> >::emplace_back<double, double>(double&&, double&&) [61]
                0.00    0.00 1000000/1000000     std::deque<common::Point, std::allocator<common::Point> >::back() [63]
                0.00    0.00   31250/31250       void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<double, double>(double&&, double&&) [77]
                0.00    0.00 5875000/6062500     double&& std::forward<double>(std::remove_reference<double>::type&) [122]
                0.00    0.00  968750/4000000     operator new(unsigned long, void*) [127]
                0.00    0.00  968750/1000000     common::Point::Point(double, double) [134]
-----------------------------------------------
                0.00    0.00 1000000/1000000     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[62]     0.4    0.00    0.00 1000000         std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::operator*() const [62]
                0.00    0.00 1000000/18357157     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator--() [26]
                0.00    0.00 1000000/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
                0.00    0.00 1000000/71434849     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator*() const [33]
-----------------------------------------------
                0.00    0.00 1000000/1000000     common::Point& std::deque<common::Point, std::allocator<common::Point> >::emplace_back<double, double>(double&&, double&&) [61]
[63]     0.4    0.00    0.00 1000000         std::deque<common::Point, std::allocator<common::Point> >::back() [63]
                0.00    0.00 1000000/18357157     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator--() [26]
                0.00    0.00 1000000/10999911     std::deque<common::Point, std::allocator<common::Point> >::end() [37]
                0.00    0.00 1000000/71434849     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator*() const [33]
-----------------------------------------------
                0.00    0.00 2000002/2000002     bool std::operator==<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [66]
[64]     0.3    0.00    0.00 2000002         std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::base() const [64]
                0.00    0.00 2000002/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
-----------------------------------------------
                0.00    0.00 1000001/1000001     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[65]     0.3    0.00    0.00 1000001         std::deque<common::Point, std::allocator<common::Point> >::rend() [65]
                0.00    0.00 1000001/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
                0.00    0.00 1000001/1000002     std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::reverse_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [69]
-----------------------------------------------
                0.00    0.00 1000001/1000001     bool std::operator!=<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [67]
[66]     0.3    0.00    0.00 1000001         bool std::operator==<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [66]
                0.00    0.00 2000002/2000002     std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::base() const [64]
                0.00    0.00 1000001/4999969     std::operator==(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [124]
-----------------------------------------------
                0.00    0.00 1000001/1000001     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[67]     0.3    0.00    0.00 1000001         bool std::operator!=<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [67]
                0.00    0.00 1000001/1000001     bool std::operator==<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&, std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> > const&) [66]
-----------------------------------------------
                0.00    0.00  103905/103905      std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition_pivot<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [6]
[68]     0.3    0.00    0.00  103905         void std::__move_median_to_first<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [68]
                0.00    0.00  263289/20192383     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) const [17]
                0.00    0.00  734388/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
                0.00    0.00  103905/3981077     void std::iter_swap<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [44]
-----------------------------------------------
                0.00    0.00       1/1000002     std::deque<common::Point, std::allocator<common::Point> >::rbegin() [110]
                0.00    0.00 1000001/1000002     std::deque<common::Point, std::allocator<common::Point> >::rend() [65]
[69]     0.2    0.00    0.00 1000002         std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::reverse_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [69]
                0.00    0.00 1000002/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
-----------------------------------------------
                0.00    0.00  103905/103905      std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__unguarded_partition_pivot<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [6]
[70]     0.1    0.00    0.00  103905         std::operator-(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, long) [70]
                0.00    0.00  103905/103907      std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator-=(long) [71]
                0.00    0.00  103905/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
-----------------------------------------------
                0.00    0.00       2/103907      __gnu_cxx::__enable_if<std::__is_random_access_iter<common::Point*, std::iterator_traits<common::Point*>::iterator_category>::__value, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::__type std::__copy_move_backward_a1<true, common::Point*, common::Point>(common::Point*, common::Point*, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [98]
                0.00    0.00  103905/103907      std::operator-(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, long) [70]
[71]     0.1    0.00    0.00  103907         std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator-=(long) [71]
                0.00    0.00  103907/10415508     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator+=(long) [15]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__uninitialized_copy_a<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, common::Point>(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::allocator<common::Point>&) [28]
[72]     0.1    0.00    0.00       1         std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::uninitialized_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [72]
                0.00    0.00       1/1           std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__uninitialized_copy<false>::__uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [73]
                0.00    0.00       1/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
                0.00    0.00       2/14          std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [158]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::uninitialized_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [72]
[73]     0.1    0.00    0.00       1         std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__uninitialized_copy<false>::__uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [73]
                0.00    0.00       1/1           std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [74]
                0.00    0.00       1/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
                0.00    0.00       2/14          std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [158]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__uninitialized_copy<false>::__uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [73]
[74]     0.1    0.00    0.00       1         std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [74]
                0.00    0.00 1000000/15163982     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator++() [51]
                0.00    0.00 1000000/71434849     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator*() const [33]
                0.00    0.00 1000000/1000070     std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator++() [86]
                0.00    0.00       1/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
                0.00    0.00 1000001/1000037     std::operator!=(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [133]
                0.00    0.00 1000000/1000000     std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator*() const [135]
                0.00    0.00 1000000/1000000     common::Point* std::__addressof<common::Point>(common::Point&) [137]
                0.00    0.00 1000000/1000000     void std::_Construct<common::Point, common::Point const&>(common::Point*, common::Point const&) [136]
-----------------------------------------------
                0.00    0.00   90044/90044       std::deque<common::Point, std::allocator<common::Point> >::push_back(common::Point const&) [52]
[75]     0.1    0.00    0.00   90044         void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<common::Point const&>(common::Point const&) [75]
                0.00    0.00   90044/4121246     std::deque<common::Point, std::allocator<common::Point> >::size() const [43]
                0.00    0.00   90044/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_M_set_node(common::Point**) [48]
                0.00    0.00   90044/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_node() [78]
                0.00    0.00   90044/121294      std::deque<common::Point, std::allocator<common::Point> >::_M_reserve_map_at_back(unsigned long) [93]
                0.00    0.00  270132/5090045     common::Point const& std::forward<common::Point const&>(std::remove_reference<common::Point const&>::type&) [123]
                0.00    0.00   90044/121295      std::deque<common::Point, std::allocator<common::Point> >::max_size() const [142]
                0.00    0.00   90044/4000000     operator new(unsigned long, void*) [127]
-----------------------------------------------
                0.00    0.00   90043/90043       std::deque<common::Point, std::allocator<common::Point> >::pop_back() [36]
[76]     0.1    0.00    0.00   90043         std::deque<common::Point, std::allocator<common::Point> >::_M_pop_back_aux() [76]
                0.00    0.00   90043/1999970     std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_Tp_allocator() [58]
                0.00    0.00   90043/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_M_set_node(common::Point**) [48]
                0.00    0.00   90043/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_node(common::Point*) [79]
-----------------------------------------------
                0.00    0.00   31250/31250       common::Point& std::deque<common::Point, std::allocator<common::Point> >::emplace_back<double, double>(double&&, double&&) [61]
[77]     0.0    0.00    0.00   31250         void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<double, double>(double&&, double&&) [77]
                0.00    0.00   31250/4121246     std::deque<common::Point, std::allocator<common::Point> >::size() const [43]
                0.00    0.00   31250/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_M_set_node(common::Point**) [48]
                0.00    0.00   31250/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_node() [78]
                0.00    0.00   31250/121294      std::deque<common::Point, std::allocator<common::Point> >::_M_reserve_map_at_back(unsigned long) [93]
                0.00    0.00  187500/6062500     double&& std::forward<double>(std::remove_reference<double>::type&) [122]
                0.00    0.00   31250/121295      std::deque<common::Point, std::allocator<common::Point> >::max_size() const [142]
                0.00    0.00   31250/4000000     operator new(unsigned long, void*) [127]
                0.00    0.00   31250/1000000     common::Point::Point(double, double) [134]
-----------------------------------------------
                0.00    0.00       1/152549      void std::deque<common::Point, std::allocator<common::Point> >::_M_push_front_aux<common::Point const&>(common::Point const&) [101]
                0.00    0.00   31250/152549      void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<double, double>(double&&, double&&) [77]
                0.00    0.00   31254/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_create_nodes(common::Point**, common::Point**) [85]
                0.00    0.00   90044/152549      void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<common::Point const&>(common::Point const&) [75]
[78]     0.0    0.00    0.00  152549         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_node() [78]
                0.00    0.00  152549/29682128     std::__deque_buf_size(unsigned long) [24]
                0.00    0.00  152549/152549      std::__new_allocator<common::Point>::allocate(unsigned long, void const*) [140]
-----------------------------------------------
                0.00    0.00   62506/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_destroy_nodes(common::Point**, common::Point**) [80]
                0.00    0.00   90043/152549      std::deque<common::Point, std::allocator<common::Point> >::_M_pop_back_aux() [76]
[79]     0.0    0.00    0.00  152549         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_node(common::Point*) [79]
                0.00    0.00  152549/29682128     std::__deque_buf_size(unsigned long) [24]
                0.00    0.00  152549/152549      std::__new_allocator<common::Point>::deallocate(common::Point*, unsigned long) [139]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::~_Deque_base() [81]
[80]     0.0    0.00    0.00       4         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_destroy_nodes(common::Point**, common::Point**) [80]
                0.00    0.00   62506/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_node(common::Point*) [79]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<common::Point, std::allocator<common::Point> >::~deque() [53]
[81]     0.0    0.00    0.00       4         std::_Deque_base<common::Point, std::allocator<common::Point> >::~_Deque_base() [81]
                0.00    0.00       4/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_destroy_nodes(common::Point**, common::Point**) [80]
                0.00    0.00       4/17          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_map(common::Point**, unsigned long) [155]
                0.00    0.00       4/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl::~_Deque_impl() [168]
-----------------------------------------------
                0.00    0.00       1/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_base(std::allocator<common::Point> const&, unsigned long) [90]
                0.00    0.00       1/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_base(std::_Deque_base<common::Point, std::allocator<common::Point> >&&) [88]
                0.00    0.00       2/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_base() [87]
[82]     0.0    0.00    0.00       4         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_initialize_map(unsigned long) [82]
                0.00    0.00       4/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_create_nodes(common::Point**, common::Point**) [85]
                0.00    0.00       8/3870777     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_M_set_node(common::Point**) [48]
                0.00    0.00       8/29682128     std::__deque_buf_size(unsigned long) [24]
                0.00    0.00       4/2000017     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [129]
                0.00    0.00       4/17          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_map(unsigned long) [154]
-----------------------------------------------
                0.00    0.00       3/31257       std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator+=(long) [104]
                0.00    0.00   31254/31257       std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_M_set_node(common::Point**) [84]
[83]     0.0    0.00    0.00   31257         std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_S_buffer_size() [83]
                0.00    0.00   31257/29682128     std::__deque_buf_size(unsigned long) [24]
-----------------------------------------------
                0.00    0.00       1/31254       std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator+=(long) [104]
                0.00    0.00   31253/31254       std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator++() [86]
[84]     0.0    0.00    0.00   31254         std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_M_set_node(common::Point**) [84]
                0.00    0.00   31254/31257       std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_S_buffer_size() [83]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_initialize_map(unsigned long) [82]
[85]     0.0    0.00    0.00       4         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_create_nodes(common::Point**, common::Point**) [85]
                0.00    0.00   31254/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_node() [78]
-----------------------------------------------
                0.00    0.00      70/1000070     double common::compute_area<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> > const&) [23]
                0.00    0.00 1000000/1000070     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [74]
[86]     0.0    0.00    0.00 1000070         std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator++() [86]
                0.00    0.00   31253/31254       std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_M_set_node(common::Point**) [84]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<common::Point, std::allocator<common::Point> >::deque() [54]
[87]     0.0    0.00    0.00       2         std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_base() [87]
                0.00    0.00       2/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_initialize_map(unsigned long) [82]
                0.00    0.00       2/2           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl::_Deque_impl() [170]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<common::Point, std::allocator<common::Point> >::deque(std::deque<common::Point, std::allocator<common::Point> >&&) [89]
