Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/2           common::Point* std::__copy_move_backward_a2<true, common::Point*, common::Point*>(common::Point*, common::Point*, common::Point*) [122]
[120]    0.0    0.00    0.00       2         common::Point* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<common::Point, common::Point>(common::Point*, common::Point*, common::Point*) [120]
                0.00    0.00       1/1           void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<common::Point, common::Point>(common::Point*, common::Point*) [123]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_random_access_iter<common::Point*, std::iterator_traits<common::Point*>::iterator_category>::__value, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::__type std::__copy_move_backward_a1<true, common::Point*, common::Point>(common::Point*, common::Point*, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [107]
[121]    0.0    0.00    0.00       2         common::Point* std::__copy_move_backward_a1<true, common::Point*, common::Point*>(common::Point*, common::Point*, common::Point*) [121]
                0.00    0.00       2/2           common::Point* std::__copy_move_backward_a2<true, common::Point*, common::Point*>(common::Point*, common::Point*, common::Point*) [122]
-----------------------------------------------
                0.00    0.00       2/2           common::Point* std::__copy_move_backward_a1<true, common::Point*, common::Point*>(common::Point*, common::Point*, common::Point*) [121]
[122]    0.0    0.00    0.00       2         common::Point* std::__copy_move_backward_a2<true, common::Point*, common::Point*>(common::Point*, common::Point*, common::Point*) [122]
                0.00    0.00       2/2           common::Point* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<common::Point, common::Point>(common::Point*, common::Point*, common::Point*) [120]
-----------------------------------------------
                0.00    0.00       1/1           common::Point* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<common::Point, common::Point>(common::Point*, common::Point*, common::Point*) [120]
[123]    0.0    0.00    0.00       1         void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<common::Point, common::Point>(common::Point*, common::Point*) [123]
                0.00    0.00       1/16639236     std::remove_reference<common::Point&>::type&& std::move<common::Point&>(common::Point&) [50]
-----------------------------------------------
                0.00    0.00       3/5090045     void std::deque<common::Point, std::allocator<common::Point> >::_M_push_front_aux<common::Point const&>(common::Point const&) [100]
                0.00    0.00  270132/5090045     void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<common::Point const&>(common::Point const&) [60]
                0.00    0.00 1000000/5090045     void std::_Construct<common::Point, common::Point const&>(common::Point*, common::Point const&) [76]
                0.00    0.00 3819910/5090045     std::deque<common::Point, std::allocator<common::Point> >::push_back(common::Point const&) [45]
[130]    0.0    0.00    0.00 5090045         common::Point const& std::forward<common::Point const&>(std::remove_reference<common::Point const&>::type&) [130]
-----------------------------------------------
                0.00    0.00 4000000/4000000     double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [9]
[131]    0.0    0.00    0.00 4000000         std::uniform_real_distribution<double>::param_type::a() const [131]
-----------------------------------------------
                0.00    0.00 4000000/4000000     double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [11]
[132]    0.0    0.00    0.00 4000000         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [132]
-----------------------------------------------
                0.00    0.00 4000000/4000000     double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [11]
[133]    0.0    0.00    0.00 4000000         std::log(long double) [133]
-----------------------------------------------
                0.00    0.00       4/2000017     std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_initialize_map(unsigned long) [88]
                0.00    0.00      13/2000017     std::deque<common::Point, std::allocator<common::Point> >::_M_reallocate_map(unsigned long, bool) [102]
                0.00    0.00 2000000/2000017     double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [11]
[134]    0.0    0.00    0.00 2000017         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [134]
-----------------------------------------------
                0.00    0.00 2000000/2000000     double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [9]
[135]    0.0    0.00    0.00 2000000         std::uniform_real_distribution<double>::param_type::b() const [135]
-----------------------------------------------
                0.00    0.00       1/1999970     std::deque<common::Point, std::allocator<common::Point> >::deque(std::deque<common::Point, std::allocator<common::Point> > const&) [39]
                0.00    0.00       1/1999970     std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_base(std::_Deque_base<common::Point, std::allocator<common::Point> >&&) [95]
                0.00    0.00       4/1999970     std::deque<common::Point, std::allocator<common::Point> >::~deque() [85]
                0.00    0.00   90043/1999970     std::deque<common::Point, std::allocator<common::Point> >::_M_pop_back_aux() [82]
                0.00    0.00 1909921/1999970     std::deque<common::Point, std::allocator<common::Point> >::pop_back() [49]
[136]    0.0    0.00    0.00 1999970         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_Tp_allocator() [136]
-----------------------------------------------
                0.00    0.00 1000037/1000037     std::operator!=(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [138]
[137]    0.0    0.00    0.00 1000037         std::operator==(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [137]
-----------------------------------------------
                0.00    0.00      36/1000037     double common::compute_area<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> > const&) [31]
                0.00    0.00 1000001/1000037     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [43]
[138]    0.0    0.00    0.00 1000037         std::operator!=(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [138]
                0.00    0.00 1000037/1000037     std::operator==(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [137]
-----------------------------------------------
                0.00    0.00   31250/1000000     void std::deque<common::Point, std::allocator<common::Point> >::_M_push_back_aux<double, double>(double&&, double&&) [74]
                0.00    0.00  968750/1000000     common::Point& std::deque<common::Point, std::allocator<common::Point> >::emplace_back<double, double>(double&&, double&&) [35]
[139]    0.0    0.00    0.00 1000000         common::Point::Point(double, double) [139]
-----------------------------------------------
                0.00    0.00 1000000/1000000     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [43]
[140]    0.0    0.00    0.00 1000000         std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator*() const [140]
-----------------------------------------------
                0.00    0.00 1000000/1000000     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [43]
[141]    0.0    0.00    0.00 1000000         common::Point* std::__addressof<common::Point>(common::Point&) [141]
-----------------------------------------------
                0.00    0.00      13/999997      void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [98]
                0.00    0.00  999984/999997      void std::__unguarded_insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [22]
[142]    0.0    0.00    0.00  999997         __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [142]
-----------------------------------------------
                0.00    0.00  152549/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_node(common::Point*) [84]
[143]    0.0    0.00    0.00  152549         std::__new_allocator<common::Point>::deallocate(common::Point*, unsigned long) [143]
-----------------------------------------------
                0.00    0.00  152549/152549      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_node() [83]
[144]    0.0    0.00    0.00  152549         std::__new_allocator<common::Point>::allocate(unsigned long, void const*) [144]
-----------------------------------------------
                0.00    0.00       1/121330      std::deque<common::Point, std::allocator<common::Point> >::deque(std::deque<common::Point, std::allocator<common::Point> > const&) [39]
                0.00    0.00      34/121330      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_map_allocator() const [153]
                0.00    0.00  121295/121330      std::deque<common::Point, std::allocator<common::Point> >::max_size() const [56]
[145]    0.0    0.00    0.00  121330         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_Tp_allocator() const [145]
-----------------------------------------------
                0.00    0.00  121295/121295      std::deque<common::Point, std::allocator<common::Point> >::max_size() const [56]
[146]    0.0    0.00    0.00  121295         std::deque<common::Point, std::allocator<common::Point> >::_S_max_size(std::allocator<common::Point> const&) [146]
                0.00    0.00  121295/121295      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [147]
-----------------------------------------------
                0.00    0.00  121295/121295      std::deque<common::Point, std::allocator<common::Point> >::_S_max_size(std::allocator<common::Point> const&) [146]
[147]    0.0    0.00    0.00  121295         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [147]
-----------------------------------------------
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [149]
[148]    0.0    0.00    0.00     624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [148]
-----------------------------------------------
                0.00    0.00     624/624         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [70]
[149]    0.0    0.00    0.00     624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [149]
                0.00    0.00     624/624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [148]
-----------------------------------------------
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [68]
[150]    0.0    0.00    0.00     623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [150]
-----------------------------------------------
                0.00    0.00       2/144         common::Point const* std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >::_S_to_pointer<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>) [175]
                0.00    0.00     142/144         double common::compute_area<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> > const&) [31]
[151]    0.0    0.00    0.00     144         std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator->() const [151]
-----------------------------------------------
                0.00    0.00      39/39          common::Point** std::__copy_move_a<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [163]
[152]    0.0    0.00    0.00      39         common::Point** std::__niter_base<common::Point**>(common::Point**) [152]
-----------------------------------------------
                0.00    0.00      17/34          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_map(common::Point**, unsigned long) [157]
                0.00    0.00      17/34          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_map(unsigned long) [156]
[153]    0.0    0.00    0.00      34         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_map_allocator() const [153]
                0.00    0.00      34/121330      std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_Tp_allocator() const [145]
-----------------------------------------------
                0.00    0.00      17/34          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_map(common::Point**, unsigned long) [157]
                0.00    0.00      17/34          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_map(unsigned long) [156]
[154]    0.0    0.00    0.00      34         std::__new_allocator<common::Point*>::~__new_allocator() [154]
-----------------------------------------------
                0.00    0.00      26/26          common::Point** std::copy<common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [166]
[155]    0.0    0.00    0.00      26         common::Point** std::__miter_base<common::Point**>(common::Point**) [155]
-----------------------------------------------
                0.00    0.00       4/17          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_initialize_map(unsigned long) [88]
                0.00    0.00      13/17          std::deque<common::Point, std::allocator<common::Point> >::_M_reallocate_map(unsigned long, bool) [102]
[156]    0.0    0.00    0.00      17         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_map(unsigned long) [156]
                0.00    0.00      17/34          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_map_allocator() const [153]
                0.00    0.00      17/17          std::__new_allocator<common::Point*>::allocate(unsigned long, void const*) [159]
                0.00    0.00      17/34          std::__new_allocator<common::Point*>::~__new_allocator() [154]
-----------------------------------------------
                0.00    0.00       4/17          std::_Deque_base<common::Point, std::allocator<common::Point> >::~_Deque_base() [87]
                0.00    0.00      13/17          std::deque<common::Point, std::allocator<common::Point> >::_M_reallocate_map(unsigned long, bool) [102]
[157]    0.0    0.00    0.00      17         std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_map(common::Point**, unsigned long) [157]
                0.00    0.00      17/34          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_map_allocator() const [153]
                0.00    0.00      17/17          std::__new_allocator<common::Point*>::deallocate(common::Point**, unsigned long) [158]
                0.00    0.00      17/34          std::__new_allocator<common::Point*>::~__new_allocator() [154]
-----------------------------------------------
                0.00    0.00      17/17          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_deallocate_map(common::Point**, unsigned long) [157]
[158]    0.0    0.00    0.00      17         std::__new_allocator<common::Point*>::deallocate(common::Point**, unsigned long) [158]
-----------------------------------------------
                0.00    0.00      17/17          std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_allocate_map(unsigned long) [156]
[159]    0.0    0.00    0.00      17         std::__new_allocator<common::Point*>::allocate(unsigned long, void const*) [159]
-----------------------------------------------
                0.00    0.00       2/14          double common::compute_area<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> > const&) [31]
                0.00    0.00       2/14          std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__uninitialized_copy_a<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, common::Point>(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::allocator<common::Point>&) [40]
                0.00    0.00       2/14          std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::uninitialized_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [41]
                0.00    0.00       2/14          std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >::reverse_iterator(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>) [176]
                0.00    0.00       2/14          std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__uninitialized_copy<false>::__uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [42]
                0.00    0.00       4/14          std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >::operator->() const [69]
[160]    0.0    0.00    0.00      14         std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [160]
-----------------------------------------------
                0.00    0.00      13/13          common::Point** std::__copy_move_a2<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [165]
[161]    0.0    0.00    0.00      13         common::Point** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<common::Point*, common::Point*>(common::Point**, common::Point**, common::Point**) [161]
-----------------------------------------------
                0.00    0.00      13/13          common::Point** std::__copy_move_a<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [163]
[162]    0.0    0.00    0.00      13         common::Point** std::__niter_wrap<common::Point**>(common::Point** const&, common::Point**) [162]
-----------------------------------------------
                0.00    0.00      13/13          common::Point** std::copy<common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [166]
[163]    0.0    0.00    0.00      13         common::Point** std::__copy_move_a<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [163]
                0.00    0.00      39/39          common::Point** std::__niter_base<common::Point**>(common::Point**) [152]
                0.00    0.00      13/13          common::Point** std::__copy_move_a1<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [164]
                0.00    0.00      13/13          common::Point** std::__niter_wrap<common::Point**>(common::Point** const&, common::Point**) [162]
-----------------------------------------------
                0.00    0.00      13/13          common::Point** std::__copy_move_a<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [163]
[164]    0.0    0.00    0.00      13         common::Point** std::__copy_move_a1<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [164]
                0.00    0.00      13/13          common::Point** std::__copy_move_a2<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [165]
-----------------------------------------------
                0.00    0.00      13/13          common::Point** std::__copy_move_a1<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [164]
[165]    0.0    0.00    0.00      13         common::Point** std::__copy_move_a2<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [165]
                0.00    0.00      13/13          common::Point** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<common::Point*, common::Point*>(common::Point**, common::Point**, common::Point**) [161]
-----------------------------------------------
                0.00    0.00      13/13          std::deque<common::Point, std::allocator<common::Point> >::_M_reallocate_map(unsigned long, bool) [102]
[166]    0.0    0.00    0.00      13         common::Point** std::copy<common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [166]
                0.00    0.00      26/26          common::Point** std::__miter_base<common::Point**>(common::Point**) [155]
                0.00    0.00      13/13          common::Point** std::__copy_move_a<false, common::Point**, common::Point**>(common::Point**, common::Point**, common::Point**) [163]
-----------------------------------------------
                0.00    0.00      10/10          std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data::_Deque_impl_data() [168]
[167]    0.0    0.00    0.00      10         std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator() [167]
-----------------------------------------------
                0.00    0.00       1/5           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl::_Deque_impl(std::allocator<common::Point> const&) [181]
                0.00    0.00       1/5           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl::_Deque_impl(std::allocator<common::Point>&&) [180]
                0.00    0.00       1/5           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data&&) [116]
                0.00    0.00       2/5           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl::_Deque_impl() [173]
[168]    0.0    0.00    0.00       5         std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data::_Deque_impl_data() [168]
                0.00    0.00      10/10          std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator() [167]
-----------------------------------------------
                0.00    0.00       1/5           std::deque<common::Point, std::allocator<common::Point> >::deque(std::deque<common::Point, std::allocator<common::Point> > const&) [39]
                0.00    0.00       4/5           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl::~_Deque_impl() [170]
[169]    0.0    0.00    0.00       5         std::__new_allocator<common::Point>::~__new_allocator() [169]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<common::Point, std::allocator<common::Point> >::~_Deque_base() [87]
[170]    0.0    0.00    0.00       4         std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl::~_Deque_impl() [170]
                0.00    0.00       4/5           std::__new_allocator<common::Point>::~__new_allocator() [169]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<common::Point, std::allocator<common::Point> >::~deque() [85]
[171]    0.0    0.00    0.00       4         std::deque<common::Point, std::allocator<common::Point> >::_M_destroy_data(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::allocator<common::Point> const&) [171]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data> >, std::is_move_constructible<std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data>, std::is_move_assignable<std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data> >::value, void>::type std::swap<std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data>(std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data&, std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data&) [119]
[172]    0.0    0.00    0.00       3         std::remove_reference<std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data&>::type&& std::move<std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data&>(std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data&) [172]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_base() [93]
[173]    0.0    0.00    0.00       2         std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl::_Deque_impl() [173]
                0.00    0.00       2/5           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl_data::_Deque_impl_data() [168]
-----------------------------------------------
                0.00    0.00       2/2           std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >::operator->() const [69]
[174]    0.0    0.00    0.00       2         std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator--() [174]
-----------------------------------------------
                0.00    0.00       2/2           std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >::operator->() const [69]
[175]    0.0    0.00    0.00       2         common::Point const* std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >::_S_to_pointer<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>) [175]
                0.00    0.00       2/144         std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::operator->() const [151]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<common::Point, std::allocator<common::Point> >::rbegin() const [113]
[176]    0.0    0.00    0.00       2         std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >::reverse_iterator(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>) [176]
                0.00    0.00       2/14          std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> const&) [160]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_random_access_iter<common::Point*, std::iterator_traits<common::Point*>::iterator_category>::__value, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::__type std::__copy_move_backward_a1<true, common::Point*, common::Point>(common::Point*, common::Point*, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [107]
[177]    0.0    0.00    0.00       2         long const& std::min<long>(long const&, long const&) [177]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_base(std::_Deque_base<common::Point, std::allocator<common::Point> >&&) [95]
                0.00    0.00       1/2           std::_Deque_base<common::Point, std::allocator<common::Point> >::_Deque_impl::_Deque_impl(std::allocator<common::Point>&&) [180]
[178]    0.0    0.00    0.00       2         std::remove_reference<std::allocator<common::Point>&>::type&& std::move<std::allocator<common::Point>&>(std::allocator<common::Point>&) [178]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [3]
[179]    0.0    0.00    0.00       1         __gnu_cxx::__ops::__iter_less_iter() [179]
-----------------------------------------------
